CHEBI:34533	CONTAINS	CHEBI:16828
CHEBI:34533	CONTAINS	CHEBI:16899
CHEBI:34533	CONTAINS	CHEBI:17164
CHEBI:34533	CONTAINS	CHEBI:17750
CHEBI:34533	CONTAINS	CHEBI:17895
CHEBI:34533	CONTAINS	CHEBI:18295
CHEBI:34533	CONTAINS	CHEBI:23053
CHEBI:34533	CONTAINS	CHEBI:27432
CHEBI:34533	CONTAINS	CHEBI:28088
CHEBI:34533	CONTAINS	CHEBI:28197
CHEBI:34533	CONTAINS	CHEBI:28499
CHEBI:34533	CONTAINS	CHEBI:28645
CHEBI:34533	CONTAINS	CHEBI:30089
CHEBI:34533	CONTAINS	CHEBI:30854
CHEBI:34533	CONTAINS	CHEBI:3962
CHEBI:34533	CONTAINS	CHEBI:45713
CHEBI:34533	INCREASES_ABUNDANCE_OF	NCBITaxon:1591
CHEBI:5291	CONTAINS	CHEBI:15843
CHEBI:5291	CONTAINS	CHEBI:16196
CHEBI:5291	CONTAINS	CHEBI:17895
CHEBI:5291	CONTAINS	CHEBI:27432
CHEBI:83163	CONTAINS	CHEBI:15354
CHEBI:83163	CONTAINS	CHEBI:28645
FOODON:00001009	CONTAINS	CHEBI:16828
FOODON:00001009	CONTAINS	CHEBI:17895
FOODON:00001139	CONTAINS	CHEBI:18139
FOODON:00001139	CONTAINS	CHEBI:28645
FOODON:00001158	CONTAINS	CHEBI:15354
FOODON:00001158	CONTAINS	CHEBI:16196
FOODON:00001158	CONTAINS	CHEBI:16634
FOODON:00001158	CONTAINS	CHEBI:16828
FOODON:00001158	CONTAINS	CHEBI:16899
FOODON:00001158	CONTAINS	CHEBI:17164
FOODON:00001158	CONTAINS	CHEBI:17716
FOODON:00001158	CONTAINS	CHEBI:17750
FOODON:00001158	CONTAINS	CHEBI:17895
FOODON:00001158	CONTAINS	CHEBI:18295
FOODON:00001158	CONTAINS	CHEBI:28088
FOODON:00001158	CONTAINS	CHEBI:28197
FOODON:00001158	CONTAINS	CHEBI:28499
FOODON:00001158	CONTAINS	CHEBI:28645
FOODON:00001158	CONTAINS	CHEBI:30089
FOODON:00001158	CONTAINS	CHEBI:30854
FOODON:00001158	CONTAINS	CHEBI:3962
FOODON:00001158	CONTAINS	CHEBI:45713
FOODON:00001209	CONTAINS	CHEBI:15354
FOODON:00001209	CONTAINS	CHEBI:16634
FOODON:00001209	CONTAINS	CHEBI:16828
FOODON:00001209	CONTAINS	CHEBI:16899
FOODON:00001209	CONTAINS	CHEBI:17164
FOODON:00001209	CONTAINS	CHEBI:17716
FOODON:00001209	CONTAINS	CHEBI:17750
FOODON:00001209	CONTAINS	CHEBI:17895
FOODON:00001209	CONTAINS	CHEBI:18295
FOODON:00001209	CONTAINS	CHEBI:28088
FOODON:00001209	CONTAINS	CHEBI:28197
FOODON:00001209	CONTAINS	CHEBI:28499
FOODON:00001209	CONTAINS	CHEBI:30089
FOODON:00001209	CONTAINS	CHEBI:30854
FOODON:00001209	CONTAINS	CHEBI:34778
FOODON:00001209	CONTAINS	CHEBI:3962
FOODON:00001209	CONTAINS	CHEBI:45713
FOODON:00001215	CONTAINS	CHEBI:18139
FOODON:00001220	DECREASES_ABUNDANCE_OF	NCBITaxon:820
FOODON:00001273	CONTAINS	CHEBI:15354
FOODON:00001273	CONTAINS	CHEBI:16196
FOODON:00001273	CONTAINS	CHEBI:16243
FOODON:00001273	CONTAINS	CHEBI:16634
FOODON:00001273	CONTAINS	CHEBI:16828
FOODON:00001273	CONTAINS	CHEBI:16899
FOODON:00001273	CONTAINS	CHEBI:17151
FOODON:00001273	CONTAINS	CHEBI:17164
FOODON:00001273	CONTAINS	CHEBI:17750
FOODON:00001273	CONTAINS	CHEBI:17895
FOODON:00001273	CONTAINS	CHEBI:18295
FOODON:00001273	CONTAINS	CHEBI:27432
FOODON:00001273	CONTAINS	CHEBI:28088
FOODON:00001273	CONTAINS	CHEBI:28197
FOODON:00001273	CONTAINS	CHEBI:28499
FOODON:00001273	CONTAINS	CHEBI:28645
FOODON:00001273	CONTAINS	CHEBI:30089
FOODON:00001273	CONTAINS	CHEBI:30854
FOODON:00001273	CONTAINS	CHEBI:3962
FOODON:00001273	CONTAINS	CHEBI:45713
FOODON:00001273	IS_LOW_FODMAP_FOOD	FODMAP:low_FODMAP
FOODON:00001281	CONTAINS	CHEBI:15354
FOODON:00001281	CONTAINS	CHEBI:16828
FOODON:00001281	CONTAINS	CHEBI:17716
FOODON:00001281	CONTAINS	CHEBI:17750
FOODON:00001281	CONTAINS	CHEBI:17895
FOODON:00001281	CONTAINS	CHEBI:28364
FOODON:00001281	CONTAINS	CHEBI:28645
FOODON:00001290	CONTAINS	CHEBI:15354
FOODON:00001290	CONTAINS	CHEBI:16196
FOODON:00001290	CONTAINS	CHEBI:16828
FOODON:00001290	CONTAINS	CHEBI:17716
FOODON:00001290	CONTAINS	CHEBI:17750
FOODON:00001290	CONTAINS	CHEBI:17895
FOODON:00001290	CONTAINS	CHEBI:27432
FOODON:00001290	CONTAINS	CHEBI:28088
FOODON:00001290	CONTAINS	CHEBI:28364
FOODON:00001290	CONTAINS	CHEBI:28645
FOODON:00001302	CONTAINS	CHEBI:15354
FOODON:00001302	CONTAINS	CHEBI:16828
FOODON:00001302	CONTAINS	CHEBI:17750
FOODON:00001302	CONTAINS	CHEBI:17895
FOODON:00001302	CONTAINS	CHEBI:28645
FOODON:00001681	CONTAINS	CHEBI:15354
FOODON:00001681	CONTAINS	CHEBI:16196
FOODON:00001681	CONTAINS	CHEBI:16243
FOODON:00001681	CONTAINS	CHEBI:16634
FOODON:00001681	CONTAINS	CHEBI:16828
FOODON:00001681	CONTAINS	CHEBI:16899
FOODON:00001681	CONTAINS	CHEBI:17164
FOODON:00001681	CONTAINS	CHEBI:17716
FOODON:00001681	CONTAINS	CHEBI:17750
FOODON:00001681	CONTAINS	CHEBI:17895
FOODON:00001681	CONTAINS	CHEBI:18295
FOODON:00001681	CONTAINS	CHEBI:27432
FOODON:00001681	CONTAINS	CHEBI:28088
FOODON:00001681	CONTAINS	CHEBI:28197
FOODON:00001681	CONTAINS	CHEBI:28499
FOODON:00001681	CONTAINS	CHEBI:30089
FOODON:00001681	CONTAINS	CHEBI:30854
FOODON:00001681	CONTAINS	CHEBI:3962
FOODON:00001681	CONTAINS	CHEBI:45713
FOODON:00001681	CONTAINS	CHEBI:67250
FOODON:00001745	CONTAINS	CHEBI:15354
FOODON:00001745	CONTAINS	CHEBI:16243
FOODON:00001745	CONTAINS	CHEBI:16634
FOODON:00001745	CONTAINS	CHEBI:16828
FOODON:00001745	CONTAINS	CHEBI:16899
FOODON:00001745	CONTAINS	CHEBI:17164
FOODON:00001745	CONTAINS	CHEBI:17750
FOODON:00001745	CONTAINS	CHEBI:17895
FOODON:00001745	CONTAINS	CHEBI:18295
FOODON:00001745	CONTAINS	CHEBI:27432
FOODON:00001745	CONTAINS	CHEBI:28088
FOODON:00001745	CONTAINS	CHEBI:28197
FOODON:00001745	CONTAINS	CHEBI:28364
FOODON:00001745	CONTAINS	CHEBI:28499
FOODON:00001745	CONTAINS	CHEBI:28645
FOODON:00001745	CONTAINS	CHEBI:30089
FOODON:00001745	CONTAINS	CHEBI:30854
FOODON:00001745	CONTAINS	CHEBI:3962
FOODON:00001745	CONTAINS	CHEBI:45713
FOODON:00001811	CONTAINS	CHEBI:15354
FOODON:00001811	CONTAINS	CHEBI:16196
FOODON:00001811	CONTAINS	CHEBI:16243
FOODON:00001811	CONTAINS	CHEBI:16634
FOODON:00001811	CONTAINS	CHEBI:16828
FOODON:00001811	CONTAINS	CHEBI:16899
FOODON:00001811	CONTAINS	CHEBI:17164
FOODON:00001811	CONTAINS	CHEBI:17750
FOODON:00001811	CONTAINS	CHEBI:17895
FOODON:00001811	CONTAINS	CHEBI:18295
FOODON:00001811	CONTAINS	CHEBI:23053
FOODON:00001811	CONTAINS	CHEBI:27432
FOODON:00001811	CONTAINS	CHEBI:28088
FOODON:00001811	CONTAINS	CHEBI:28197
FOODON:00001811	CONTAINS	CHEBI:28499
FOODON:00001811	CONTAINS	CHEBI:30089
FOODON:00001811	CONTAINS	CHEBI:30854
FOODON:00001811	CONTAINS	CHEBI:3962
FOODON:00001811	CONTAINS	CHEBI:45713
FOODON:00001817	CONTAINS	CHEBI:15354
FOODON:00001817	CONTAINS	CHEBI:16196
FOODON:00001817	CONTAINS	CHEBI:16828
FOODON:00001817	CONTAINS	CHEBI:17895
FOODON:00001817	CONTAINS	CHEBI:23053
FOODON:00001817	CONTAINS	CHEBI:27432
FOODON:00001829	CONTAINS	CHEBI:15354
FOODON:00001829	CONTAINS	CHEBI:16828
FOODON:00001829	CONTAINS	CHEBI:17895
FOODON:00001873	CONTAINS	CHEBI:15354
FOODON:00001873	CONTAINS	CHEBI:16828
FOODON:00001873	CONTAINS	CHEBI:17750
FOODON:00001873	CONTAINS	CHEBI:17895
FOODON:00001901	CONTAINS	CHEBI:15354
FOODON:00001901	CONTAINS	CHEBI:16196
FOODON:00001901	CONTAINS	CHEBI:16243
FOODON:00001901	CONTAINS	CHEBI:16634
FOODON:00001901	CONTAINS	CHEBI:16828
FOODON:00001901	CONTAINS	CHEBI:16899
FOODON:00001901	CONTAINS	CHEBI:17164
FOODON:00001901	CONTAINS	CHEBI:17750
FOODON:00001901	CONTAINS	CHEBI:17895
FOODON:00001901	CONTAINS	CHEBI:18295
FOODON:00001901	CONTAINS	CHEBI:27432
FOODON:00001901	CONTAINS	CHEBI:28088
FOODON:00001901	CONTAINS	CHEBI:28197
FOODON:00001901	CONTAINS	CHEBI:28499
FOODON:00001901	CONTAINS	CHEBI:28645
FOODON:00001901	CONTAINS	CHEBI:30089
FOODON:00001901	CONTAINS	CHEBI:30854
FOODON:00001901	CONTAINS	CHEBI:3962
FOODON:00001901	CONTAINS	CHEBI:45713
FOODON:00001901	CONTAINS	CHEBI:67250
FOODON:00001988	CONTAINS	CHEBI:15354
FOODON:00001988	CONTAINS	CHEBI:16634
FOODON:00001988	CONTAINS	CHEBI:16828
FOODON:00001988	CONTAINS	CHEBI:16899
FOODON:00001988	CONTAINS	CHEBI:17164
FOODON:00001988	CONTAINS	CHEBI:17750
FOODON:00001988	CONTAINS	CHEBI:17895
FOODON:00001988	CONTAINS	CHEBI:18295
FOODON:00001988	CONTAINS	CHEBI:28088
FOODON:00001988	CONTAINS	CHEBI:28197
FOODON:00001988	CONTAINS	CHEBI:28499
FOODON:00001988	CONTAINS	CHEBI:30089
FOODON:00001988	CONTAINS	CHEBI:30854
FOODON:00001988	CONTAINS	CHEBI:3962
FOODON:00001988	CONTAINS	CHEBI:45713
FOODON:00001998	CONTAINS	CHEBI:15354
FOODON:00001998	CONTAINS	CHEBI:15443
FOODON:00001998	CONTAINS	CHEBI:16196
FOODON:00001998	CONTAINS	CHEBI:16243
FOODON:00001998	CONTAINS	CHEBI:16634
FOODON:00001998	CONTAINS	CHEBI:16828
FOODON:00001998	CONTAINS	CHEBI:16899
FOODON:00001998	CONTAINS	CHEBI:17164
FOODON:00001998	CONTAINS	CHEBI:17750
FOODON:00001998	CONTAINS	CHEBI:17895
FOODON:00001998	CONTAINS	CHEBI:18295
FOODON:00001998	CONTAINS	CHEBI:23053
FOODON:00001998	CONTAINS	CHEBI:27432
FOODON:00001998	CONTAINS	CHEBI:28088
FOODON:00001998	CONTAINS	CHEBI:28197
FOODON:00001998	CONTAINS	CHEBI:28499
FOODON:00001998	CONTAINS	CHEBI:28645
FOODON:00001998	CONTAINS	CHEBI:30089
FOODON:00001998	CONTAINS	CHEBI:30854
FOODON:00001998	CONTAINS	CHEBI:3962
FOODON:00001998	CONTAINS	CHEBI:45713
FOODON:00001998	IS_LOW_FODMAP_FOOD	FODMAP:low_FODMAP
FOODON:00002280	CONTAINS	CHEBI:15354
FOODON:00002280	CONTAINS	CHEBI:16196
FOODON:00002280	CONTAINS	CHEBI:16634
FOODON:00002280	CONTAINS	CHEBI:16828
FOODON:00002280	CONTAINS	CHEBI:16899
FOODON:00002280	CONTAINS	CHEBI:17164
FOODON:00002280	CONTAINS	CHEBI:17750
FOODON:00002280	CONTAINS	CHEBI:17895
FOODON:00002280	CONTAINS	CHEBI:18295
FOODON:00002280	CONTAINS	CHEBI:27432
FOODON:00002280	CONTAINS	CHEBI:28088
FOODON:00002280	CONTAINS	CHEBI:28197
FOODON:00002280	CONTAINS	CHEBI:28645
FOODON:00002280	CONTAINS	CHEBI:30089
FOODON:00002280	CONTAINS	CHEBI:30854
FOODON:00002280	CONTAINS	CHEBI:3962
FOODON:00002280	CONTAINS	CHEBI:45713
FOODON:00002280	IS_LOW_FODMAP_FOOD	FODMAP:low_FODMAP
FOODON:00002439	CONTAINS	CHEBI:15354
FOODON:00002439	CONTAINS	CHEBI:15443
FOODON:00002439	CONTAINS	CHEBI:16196
FOODON:00002439	CONTAINS	CHEBI:16243
FOODON:00002439	CONTAINS	CHEBI:16634
FOODON:00002439	CONTAINS	CHEBI:16828
FOODON:00002439	CONTAINS	CHEBI:16899
FOODON:00002439	CONTAINS	CHEBI:17164
FOODON:00002439	CONTAINS	CHEBI:17750
FOODON:00002439	CONTAINS	CHEBI:17895
FOODON:00002439	CONTAINS	CHEBI:18295
FOODON:00002439	CONTAINS	CHEBI:27432
FOODON:00002439	CONTAINS	CHEBI:28088
FOODON:00002439	CONTAINS	CHEBI:28197
FOODON:00002439	CONTAINS	CHEBI:28499
FOODON:00002439	CONTAINS	CHEBI:30089
FOODON:00002439	CONTAINS	CHEBI:30854
FOODON:00002439	CONTAINS	CHEBI:3962
FOODON:00002439	CONTAINS	CHEBI:45713
FOODON:00002465	CONTAINS	CHEBI:15354
FOODON:00002465	CONTAINS	CHEBI:16196
FOODON:00002465	CONTAINS	CHEBI:16634
FOODON:00002465	CONTAINS	CHEBI:16828
FOODON:00002465	CONTAINS	CHEBI:16899
FOODON:00002465	CONTAINS	CHEBI:17164
FOODON:00002465	CONTAINS	CHEBI:17716
FOODON:00002465	CONTAINS	CHEBI:17750
FOODON:00002465	CONTAINS	CHEBI:17895
FOODON:00002465	CONTAINS	CHEBI:18295
FOODON:00002465	CONTAINS	CHEBI:27432
FOODON:00002465	CONTAINS	CHEBI:28088
FOODON:00002465	CONTAINS	CHEBI:28197
FOODON:00002465	CONTAINS	CHEBI:28364
FOODON:00002465	CONTAINS	CHEBI:28499
FOODON:00002465	CONTAINS	CHEBI:28645
FOODON:00002465	CONTAINS	CHEBI:30089
FOODON:00002465	CONTAINS	CHEBI:30854
FOODON:00002465	CONTAINS	CHEBI:3962
FOODON:00002465	CONTAINS	CHEBI:45713
FOODON:00002473	CONTAINS	CHEBI:15354
FOODON:00002473	CONTAINS	CHEBI:16196
FOODON:00002473	CONTAINS	CHEBI:16243
FOODON:00002473	CONTAINS	CHEBI:16634
FOODON:00002473	CONTAINS	CHEBI:16828
FOODON:00002473	CONTAINS	CHEBI:16899
FOODON:00002473	CONTAINS	CHEBI:17164
FOODON:00002473	CONTAINS	CHEBI:17716
FOODON:00002473	CONTAINS	CHEBI:17750
FOODON:00002473	CONTAINS	CHEBI:17895
FOODON:00002473	CONTAINS	CHEBI:18295
FOODON:00002473	CONTAINS	CHEBI:23053
FOODON:00002473	CONTAINS	CHEBI:27432
FOODON:00002473	CONTAINS	CHEBI:28088
FOODON:00002473	CONTAINS	CHEBI:28197
FOODON:00002473	CONTAINS	CHEBI:28499
FOODON:00002473	CONTAINS	CHEBI:28645
FOODON:00002473	CONTAINS	CHEBI:30089
FOODON:00002473	CONTAINS	CHEBI:30854
FOODON:00002473	CONTAINS	CHEBI:3962
FOODON:00002473	CONTAINS	CHEBI:42255
FOODON:00002473	CONTAINS	CHEBI:45713
FOODON:00002473	CONTAINS	LLM:phloretin
FOODON:00002473	CONTAINS	LLM:phloridzin
FOODON:00002473	DECREASES_MARKER	DOID:8778
FOODON:00002473	HAS_HIGH_FODMAP_CONTENT_OF	CHEBI:28645
FOODON:00002473	HAS_HIGH_FODMAP_CONTENT_OF	CHEBI:30911
FOODON:00002476	CONTAINS	CHEBI:15354
FOODON:00002476	CONTAINS	CHEBI:16828
FOODON:00002476	CONTAINS	CHEBI:17716
FOODON:00002476	CONTAINS	CHEBI:17750
FOODON:00002476	CONTAINS	CHEBI:17895
FOODON:00002476	CONTAINS	CHEBI:28364
FOODON:00002476	CONTAINS	CHEBI:28645
FOODON:00002487	CONTAINS	CHEBI:15354
FOODON:00002487	CONTAINS	CHEBI:16243
FOODON:00002487	CONTAINS	CHEBI:16634
FOODON:00002487	CONTAINS	CHEBI:16828
FOODON:00002487	CONTAINS	CHEBI:16899
FOODON:00002487	CONTAINS	CHEBI:17164
FOODON:00002487	CONTAINS	CHEBI:17716
FOODON:00002487	CONTAINS	CHEBI:17750
FOODON:00002487	CONTAINS	CHEBI:17895
FOODON:00002487	CONTAINS	CHEBI:18295
FOODON:00002487	CONTAINS	CHEBI:28088
FOODON:00002487	CONTAINS	CHEBI:28197
FOODON:00002487	CONTAINS	CHEBI:28499
FOODON:00002487	CONTAINS	CHEBI:30089
FOODON:00002487	CONTAINS	CHEBI:30854
FOODON:00002487	CONTAINS	CHEBI:3962
FOODON:00002487	CONTAINS	CHEBI:45713
FOODON:00002510	CONTAINS	CHEBI:15354
FOODON:00002510	CONTAINS	CHEBI:16828
FOODON:00002510	CONTAINS	CHEBI:17716
FOODON:00002510	CONTAINS	CHEBI:17750
FOODON:00002510	CONTAINS	CHEBI:17895
FOODON:00002510	CONTAINS	CHEBI:27432
FOODON:00002510	CONTAINS	CHEBI:28364
FOODON:00002510	CONTAINS	CHEBI:28645
FOODON:00002533	CONTAINS	CHEBI:15354
FOODON:00002533	CONTAINS	CHEBI:16828
FOODON:00002533	CONTAINS	CHEBI:17716
FOODON:00002533	CONTAINS	CHEBI:17750
FOODON:00002533	CONTAINS	CHEBI:17895
FOODON:00002533	CONTAINS	CHEBI:28645
FOODON:00002538	CONTAINS	CHEBI:15354
FOODON:00002538	CONTAINS	CHEBI:17716
FOODON:00002538	CONTAINS	CHEBI:27432
FOODON:00002538	CONTAINS	CHEBI:28364
FOODON:00002538	CONTAINS	CHEBI:28645
FOODON:00002550	CONTAINS	CHEBI:16828
FOODON:00002550	CONTAINS	CHEBI:17895
FOODON:00002566	CONTAINS	CHEBI:15354
FOODON:00002569	CONTAINS	CHEBI:15354
FOODON:00002664	CONTAINS	CHEBI:16196
FOODON:00002664	CONTAINS	CHEBI:16634
FOODON:00002667	CONTAINS	CHEBI:15354
FOODON:00002667	CONTAINS	CHEBI:16634
FOODON:00002667	CONTAINS	CHEBI:16828
FOODON:00002667	CONTAINS	CHEBI:16899
FOODON:00002667	CONTAINS	CHEBI:17164
FOODON:00002667	CONTAINS	CHEBI:17716
FOODON:00002667	CONTAINS	CHEBI:17750
FOODON:00002667	CONTAINS	CHEBI:17895
FOODON:00002667	CONTAINS	CHEBI:18295
FOODON:00002667	CONTAINS	CHEBI:28088
FOODON:00002667	CONTAINS	CHEBI:28197
FOODON:00002667	CONTAINS	CHEBI:28499
FOODON:00002667	CONTAINS	CHEBI:30089
FOODON:00002667	CONTAINS	CHEBI:30854
FOODON:00002667	CONTAINS	CHEBI:3962
FOODON:00002667	CONTAINS	CHEBI:45713
FOODON:00002686	CONTAINS	CHEBI:16828
FOODON:00002686	CONTAINS	CHEBI:17895
FOODON:00002686	CONTAINS	CHEBI:28364
FOODON:00002695	CONTAINS	CHEBI:15354
FOODON:00002695	CONTAINS	CHEBI:16634
FOODON:00002695	CONTAINS	CHEBI:16828
FOODON:00002695	CONTAINS	CHEBI:16899
FOODON:00002695	CONTAINS	CHEBI:17164
FOODON:00002695	CONTAINS	CHEBI:17716
FOODON:00002695	CONTAINS	CHEBI:17750
FOODON:00002695	CONTAINS	CHEBI:17895
FOODON:00002695	CONTAINS	CHEBI:18295
FOODON:00002695	CONTAINS	CHEBI:28088
FOODON:00002695	CONTAINS	CHEBI:28197
FOODON:00002695	CONTAINS	CHEBI:28499
FOODON:00002695	CONTAINS	CHEBI:30089
FOODON:00002695	CONTAINS	CHEBI:30854
FOODON:00002695	CONTAINS	CHEBI:3962
FOODON:00002695	CONTAINS	CHEBI:45713
FOODON:00002711	CONTAINS	CHEBI:15354
FOODON:00002711	CONTAINS	CHEBI:16828
FOODON:00002711	CONTAINS	CHEBI:17716
FOODON:00002711	CONTAINS	CHEBI:17750
FOODON:00002711	CONTAINS	CHEBI:17895
FOODON:00002711	CONTAINS	CHEBI:27432
FOODON:00002711	CONTAINS	CHEBI:28088
FOODON:00002711	CONTAINS	CHEBI:28364
FOODON:00002711	CONTAINS	CHEBI:28645
FOODON:00002737	CONTAINS	CHEBI:15354
FOODON:00002737	CONTAINS	CHEBI:15843
FOODON:00002737	CONTAINS	CHEBI:16828
FOODON:00002737	CONTAINS	CHEBI:17716
FOODON:00002737	CONTAINS	CHEBI:17750
FOODON:00002737	CONTAINS	CHEBI:17895
FOODON:00002737	CONTAINS	CHEBI:27432
FOODON:00002737	CONTAINS	CHEBI:28645
FOODON:00002753	CONTAINS	CHEBI:15354
FOODON:00002753	CONTAINS	CHEBI:16634
FOODON:00002753	CONTAINS	CHEBI:16828
FOODON:00002753	CONTAINS	CHEBI:16899
FOODON:00002753	CONTAINS	CHEBI:17164
FOODON:00002753	CONTAINS	CHEBI:17716
FOODON:00002753	CONTAINS	CHEBI:17750
FOODON:00002753	CONTAINS	CHEBI:17895
FOODON:00002753	CONTAINS	CHEBI:18295
FOODON:00002753	CONTAINS	CHEBI:27432
FOODON:00002753	CONTAINS	CHEBI:28088
FOODON:00002753	CONTAINS	CHEBI:28197
FOODON:00002753	CONTAINS	CHEBI:28499
FOODON:00002753	CONTAINS	CHEBI:28645
FOODON:00002753	CONTAINS	CHEBI:30089
FOODON:00002753	CONTAINS	CHEBI:30854
FOODON:00002753	CONTAINS	CHEBI:3962
FOODON:00002753	CONTAINS	CHEBI:45713
FOODON:00002761	HAS_HIGH_FODMAP_CONTENT_OF	CHEBI:24151
FOODON:00002781	CONTAINS	CHEBI:15354
FOODON:00002781	CONTAINS	CHEBI:16196
FOODON:00002781	CONTAINS	CHEBI:16634
FOODON:00002781	CONTAINS	CHEBI:16828
FOODON:00002781	CONTAINS	CHEBI:16899
FOODON:00002781	CONTAINS	CHEBI:17164
FOODON:00002781	CONTAINS	CHEBI:17716
FOODON:00002781	CONTAINS	CHEBI:17750
FOODON:00002781	CONTAINS	CHEBI:17895
FOODON:00002781	CONTAINS	CHEBI:18295
FOODON:00002781	CONTAINS	CHEBI:27432
FOODON:00002781	CONTAINS	CHEBI:28088
FOODON:00002781	CONTAINS	CHEBI:28197
FOODON:00002781	CONTAINS	CHEBI:28499
FOODON:00002781	CONTAINS	CHEBI:30089
FOODON:00002781	CONTAINS	CHEBI:30854
FOODON:00002781	CONTAINS	CHEBI:3962
FOODON:00002781	CONTAINS	CHEBI:45713
FOODON:00002848	CONTAINS	CHEBI:16828
FOODON:00002848	CONTAINS	CHEBI:17895
FOODON:00002850	CONTAINS	CHEBI:27432
FOODON:00002867	CONTAINS	CHEBI:15354
FOODON:00002867	CONTAINS	CHEBI:16243
FOODON:00002867	CONTAINS	CHEBI:16634
FOODON:00002867	CONTAINS	CHEBI:16828
FOODON:00002867	CONTAINS	CHEBI:16899
FOODON:00002867	CONTAINS	CHEBI:17164
FOODON:00002867	CONTAINS	CHEBI:17716
FOODON:00002867	CONTAINS	CHEBI:17750
FOODON:00002867	CONTAINS	CHEBI:17895
FOODON:00002867	CONTAINS	CHEBI:18295
FOODON:00002867	CONTAINS	CHEBI:23053
FOODON:00002867	CONTAINS	CHEBI:28088
FOODON:00002867	CONTAINS	CHEBI:28197
FOODON:00002867	CONTAINS	CHEBI:28499
